Price;Neighbourhood Cleansed;City;Country;Property Type;Room Type;Accommodates;Bathrooms;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating
50.0;Castellana;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;101;
59.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;30.0;2;0;272;89.0
79.0;Palacio;Madrid;Spain;Apartment;Private room;4;2.0;;19.0;1;19;364;90.0
80.0;Arapiles;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;25.0;2;15;0;
80.0;Embajadores;Madrid;Spain;House;Entire home/apt;4;1.0;;30.0;2;20;152;98.0
60.0;Justicia;Madrid;Spain;Other;Private room;1;1.0;;;1;0;97;80.0
44.0;Rios Rosas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;96.0;30.0;1;0;38;100.0
28.0;Opañel;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;341;85.0
59.0;Palacio;Madrid;Spain;Loft;Entire home/apt;6;1.0;100.0;19.0;2;19;325;89.0
55.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;0;
100.0;el Putxet i el Farró;Barcelona;Spain;Apartment;Entire home/apt;6;2.0;;;1;0;104;100.0
62.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;239;100.0
30.0;Palacio;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;71;
45.0;Palacio;Madrid;Spain;Apartment;Private room;2;2.0;;10.0;1;0;270;93.0
86.0;Imperial;Madrid;Spain;Apartment;Entire home/apt;3;1.5;;;1;0;7;100.0
22.0;Embajadores;Madrid;Spain;Dorm;Private room;1;1.0;;;1;0;357;86.0
22.0;Embajadores;Madrid;Spain;House;Private room;1;1.0;;;1;0;322;96.0
44.0;Palacio;Madrid;Spain;House;Entire home/apt;2;1.0;100.0;25.0;2;0;111;98.0
15.0;Opañel;Madrid;Spain;Apartment;Private room;1;1.5;;;1;0;37;
37.0;Palos de Moguer;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;15.0;1;0;69;88.0
80.0;Ibiza;Madrid;Spain;Apartment;Entire home/apt;5;1.0;200.0;;4;10;321;87.0
55.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;10.0;2;10;303;94.0
34.0;Justicia;Madrid;Spain;Apartment;Private room;2;1.0;;;1;20;306;97.0
72.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;198.0;65.0;2;0;41;97.0
35.0;San Diego;Madrid;Spain;House;Private room;2;1.0;;;5;10;210;95.0
120.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;6;2.0;200.0;50.0;1;0;297;73.0
35.0;Moscardó;Madrid;Spain;Apartment;Entire home/apt;3;1.0;150.0;60.0;2;5;342;
36.0;Concepción;Madrid;Spain;Apartment;Private room;3;1.0;100.0;;2;10;6;99.0
12.0;Puerta del Angel;Madrid;Spain;Apartment;Private room;1;1.0;100.0;;1;5;365;91.0
92.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;6;2.0;100.0;20.0;2;20;272;97.0
80.0;Orcasur;Madrid;Spain;Other;Private room;1;2.0;;;1;0;365;
35.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;100.0;12.0;2;30;40;96.0
150.0;Universidad;Madrid;Spain;House;Entire home/apt;6;2.0;200.0;50.0;6;20;328;87.0
99.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;97;98.0
35.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.5;;;1;0;0;
98.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;77.0;2;0;183;87.0
200.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;2.0;500.0;;1;0;0;
60.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;35.0;1;0;130;100.0
70.0;Entrevías;Madrid;Spain;Bed & Breakfast;Private room;1;1.0;;;1;0;365;
65.0;Cortes;Madrid;Spain;Apartment;Private room;2;1.0;250.0;15.0;1;0;63;97.0
120.0;Pollença;Pollença;Spain;Apartment;Entire home/apt;6;1.0;;45.0;1;0;150;88.0
30.0;Embajadores;Madrid;Spain;Condominium;Private room;1;1.0;;;1;0;307;97.0
45.0;Piovera;Madrid;Spain;House;Private room;2;1.0;100.0;15.0;1;15;236;100.0
40.0;Pacífico;Madrid;Spain;Condominium;Entire home/apt;6;1.0;100.0;29.0;2;10;302;86.0
32.0;Palacio;Madrid;Spain;House;Private room;2;1.0;;16.0;1;18;365;82.0
120.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;3;1.0;500.0;30.0;1;0;74;
29.0;Justicia;Madrid;Spain;Apartment;Private room;1;1.0;200.0;30.0;1;0;259;
55.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;15.0;5;20;321;73.0
123.0;Adelfas;Madrid;Spain;Apartment;Entire home/apt;6;2.0;150.0;;1;0;130;50.0
25.0;Palacio;Madrid;Spain;Apartment;Private room;2;2.0;;;1;0;0;
60.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;2;1.0;300.0;45.0;1;0;48;97.0
18.0;Embajadores;Madrid;Spain;Apartment;Private room;1;1.0;;15.0;1;0;281;
140.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;2.5;300.0;70.0;1;0;317;
21.0;Chopera;Madrid;Spain;Apartment;Private room;3;1.0;;10.0;2;10;75;83.0
95.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;20.0;1;20;85;97.0
50.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;316;60.0
60.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;10;331;100.0
23.0;Trafalgar;Madrid;Spain;House;Private room;9;2.0;88.0;20.0;1;22;365;90.0
65.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;35.0;2;15;342;95.0
50.0;Arapiles;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;320;
69.0;Prosperidad;Madrid;Spain;Apartment;Private room;2;1.0;;20.0;1;0;90;
160.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;2.0;350.0;60.0;3;30;351;100.0
80.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;;1;0;37;93.0
22.0;San Diego;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;306;86.0
11.0;Argüelles;Madrid;Spain;Apartment;Shared room;10;1.0;;;1;15;175;67.0
195.0;Palma de Mallorca;Palma de Mallorca;Spain;House;Entire home/apt;8;3.0;250.0;150.0;4;0;139;98.0
36.0;Trafalgar;Madrid;Spain;Bed & Breakfast;Private room;1;1.0;115.0;22.0;1;15;334;95.0
40.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.0;;;1;15;319;97.0
180.0;Lista;Madrid;Spain;Apartment;Entire home/apt;2;1.0;700.0;200.0;1;0;214;
261.0;la Dreta de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;8;2.0;120.0;20.0;1;0;273;92.0
16.0;Pueblo Nuevo;Madrid;Spain;House;Private room;2;1.0;;;1;5;72;96.0
18.0;Simancas;Madrid;Spain;Apartment;Private room;2;1.0;;;1;8;300;100.0
23.0;Adelfas;Madrid;Spain;Apartment;Private room;2;1.0;;5.0;1;10;63;93.0
50.0;Lista;Madrid;Spain;Apartment;Private room;1;1.0;;30.0;1;0;365;
90.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;30.0;1;0;277;100.0
60.0;Moscardó;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;25.0;2;10;178;99.0
50.0;Bedford-Stuyvesant;Brooklyn;United States;Apartment;Private room;2;1.0;;;1;0;0;100.0
41.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;58;90.0
85.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;20.0;1;0;21;80.0
25.0;Guindalera;Madrid;Spain;Apartment;Private room;3;1.0;;;1;20;341;73.0
130.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;2.0;150.0;15.0;3;25;301;98.0
32.0;Cortes;Madrid;Spain;Apartment;Private room;5;2.0;;12.0;2;28;349;92.0
32.0;Sol;Madrid;Spain;Apartment;Private room;2;5.0;200.0;;1;0;10;100.0
70.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;0;100.0
70.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;45.0;1;0;41;95.0
86.0;Lambeth;London;United Kingdom;House;Entire home/apt;6;2.0;430.0;60.0;6;0;12;92.0
72.0;Rios Rosas;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;36.0;1;0;2;100.0
15.0;Aguilas;Madrid;Spain;House;Private room;1;1.0;;;1;0;229;
56.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;20.0;2;20;261;98.0
63.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;10.0;2;10;252;93.0
22.0;Puerta del Angel;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;361;
200.0;I Centro Storico;Roma;Italy;Apartment;Entire home/apt;4;1.0;350.0;50.0;2;20;364;91.0
95.0;Universidad;Madrid;Spain;Loft;Entire home/apt;2;1.0;100.0;20.0;2;50;300;92.0
63.0;Casa de Campo;Madrid;Spain;Apartment;Entire home/apt;4;1.0;800.0;20.0;1;0;124;96.0
120.0;Universidad;Madrid;Spain;Apartment;Private room;4;1.0;;30.0;1;150;178;
25.0;Argüelles;Madrid;Spain;Apartment;Private room;8;3.0;90.0;20.0;1;23;357;80.0
100.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;2.0;200.0;30.0;1;0;91;98.0
23.0;Imperial;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;1;10;72;93.0
30.0;Castillejos;Madrid;Spain;House;Private room;2;1.0;;;1;0;89;40.0
65.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;282;93.0
75.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;175.0;20.0;2;15;297;100.0
39.0;Embajadores;Madrid;Spain;House;Private room;2;1.0;;;1;0;336;
20.0;Chopera;Madrid;Spain;Apartment;Private room;2;1.0;;5.0;1;12;168;100.0
70.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;5;1.0;80.0;20.0;2;15;308;91.0
119.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;6;1.5;200.0;48.0;2;11;285;47.0
20.0;Quintana;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;;;1;10;288;92.0
49.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;20.0;1;0;49;89.0
280.0;Alcúdia;Alcúdia;Spain;House;Entire home/apt;11;2.0;;;1;0;252;100.0
74.0;Vallehermoso;Madrid;Spain;Apartment;Entire home/apt;4;1.0;450.0;30.0;2;12;89;99.0
70.0;Ménilmontant;Paris;France;Apartment;Entire home/apt;2;1.0;300.0;25.0;2;10;119;94.0
46.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;90.0;30.0;1;0;100;81.0
49.0;Rios Rosas;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;30.0;4;10;175;57.0
150.0;Universidad;Madrid;Spain;Other;Entire home/apt;11;2.0;;40.0;7;0;284;80.0
18.0;Pradolongo;Madrid;Spain;Apartment;Private room;3;1.5;;;1;12;348;100.0
16.0;Opañel;Madrid;Spain;Apartment;Private room;2;1.0;;;1;10;281;92.0
25.0;Pueblo Nuevo;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;365;
39.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;20.0;1;0;5;96.0
25.0;Vinateros;Madrid;Spain;Apartment;Private room;2;1.0;;;1;5;5;94.0
50.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;268;96.0
50.0;Bellas Vistas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;115;92.0
30.0;Opañel;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;10;14;91.0
22.0;Palos de Moguer;Madrid;Spain;Apartment;Private room;1;1.5;;;1;0;2;97.0
60.0;Prosperidad;Madrid;Spain;Loft;Entire home/apt;2;1.0;;20.0;1;0;307;97.0
42.0;Pinar del Rey;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;269;80.0
171.0;Alcúdia;Alcúdia;Spain;Apartment;Entire home/apt;5;1.0;;;1;0;330;
40.0;Bellas Vistas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;80;
60.0;Guindalera;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;261;100.0
72.0;Landstra§e;Wien;Austria;Apartment;Entire home/apt;6;1.0;;39.0;2;10;242;86.0
60.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;300.0;30.0;2;30;313;100.0
17.0;Santa Eugenia;Madrid;Spain;Apartment;Private room;1;1.0;300.0;30.0;1;16;362;80.0
70.0;Sol;Madrid;Spain;Condominium;Private room;2;2.0;;;1;0;0;
55.0;Justicia;Madrid;Spain;Apartment;Private room;2;1.0;;15.0;1;25;331;92.0
75.0;Argüelles;Madrid;Spain;Apartment;Entire home/apt;3;1.0;150.0;25.0;2;15;272;97.0
35.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.5;;;1;20;356;93.0
37.0;Cortes;Madrid;Spain;Apartment;Private room;2;1.0;;;1;10;95;97.0
262.0;Selva;Selva;Spain;House;Entire home/apt;6;3.0;;;1;0;135;
91.0;Pacífico;Madrid;Spain;Apartment;Entire home/apt;6;1.0;100.0;40.0;1;0;230;96.0
100.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;40.0;2;10;0;80.0
48.0;Casco Histórico de Vallecas;Madrid;Spain;Apartment;Entire home/apt;5;1.0;200.0;;4;10;325;98.0
89.0;Argüelles;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;20.0;1;0;325;87.0
74.0;Justicia;Madrid;Spain;Apartment;Private room;2;1.0;93.0;15.0;1;0;352;95.0
124.0;Santa Margalida;Can Picafort;Spain;Apartment;Entire home/apt;6;2.0;;;1;0;266;96.0
110.0;Goya;Madrid;Spain;Other;Entire home/apt;3;2.0;400.0;35.0;1;0;88;100.0
65.0;Ciudad Universitaria;Madrid;Spain;Other;Entire home/apt;4;1.0;300.0;30.0;1;0;308;94.0
35.0;I Centro Storico;Rome;Italy;Apartment;Private room;2;1.0;100.0;;2;0;169;95.0
225.0;Ciudad Jardín;Madrid;Spain;Condominium;Entire home/apt;4;2.0;300.0;40.0;1;0;97;100.0
50.0;Palos de Moguer;Madrid;Spain;Apartment;Private room;2;1.0;;25.0;1;0;96;94.0
38.0;Pinar del Rey;Madrid;Spain;Apartment;Private room;1;2.0;96.0;19.0;1;0;363;
77.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;4;1.0;250.0;11.0;1;10;242;
70.0;Costillares;Madrid;Spain;Apartment;Entire home/apt;3;1.0;100.0;;3;20;289;92.0
63.0;Prosperidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;267;97.0
84.0;Muro;Muro (Mallorca);Spain;Apartment;Entire home/apt;7;2.0;;;6;15;247;100.0
50.0;Casco Histórico de Barajas;Madrid;Spain;Condominium;Private room;2;1.0;;;1;15;157;95.0
40.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;15.0;2;10;213;87.0
30.0;Pradolongo;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;181;
13.0;Sol;Madrid;Spain;Apartment;Shared room;7;3.0;;;1;13;322;94.0
71.0;Adelfas;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;;1;0;243;60.0
185.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;6;2.0;150.0;50.0;2;20;0;91.0
25.0;Frankfurter Allee Süd FK;Berlin;Germany;Apartment;Private room;3;1.0;100.0;10.0;3;0;0;87.0
75.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;83;
90.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;300.0;70.0;1;0;3;93.0
115.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;5;2.0;300.0;50.0;3;35;308;100.0
110.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;2;15;94;
27.0;Recoletos;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;348;75.0
30.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;74;90.0
45.0;Sol;Madrid;Spain;Apartment;Private room;2;2.0;;;1;10;67;
64.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;293;86.0
95.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;2.0;;20.0;2;0;53;98.0
110.0;Cortes;Madrid;Spain;Condominium;Entire home/apt;4;1.0;175.0;50.0;1;0;320;100.0
59.0;Jerónimos;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;35.0;1;10;108;88.0
100.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;6;2.0;200.0;50.0;2;10;308;88.0
50.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;5.0;1;15;305;100.0
180.0;Argüelles;Madrid;Spain;Apartment;Entire home/apt;8;2.0;200.0;60.0;4;20;121;80.0
40.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;30.0;1;0;39;84.0
100.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;6;;;15.0;1;10;277;
40.0;Bellas Vistas;Madrid;Spain;Apartment;Private room;3;1.0;150.0;8.0;1;20;171;100.0
45.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;2;10;284;84.0
39.0;Justicia;Madrid;Spain;Apartment;Private room;4;1.5;;5.0;2;7;326;90.0
200.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;12;2.5;300.0;;4;25;265;98.0
70.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;7.0;1;0;328;80.0
80.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;3;1.0;250.0;30.0;2;10;120;99.0
85.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;25.0;1;0;296;95.0
50.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;15.0;2;20;323;91.0
18.0;Casa de Campo;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;87.0
28.0;Trafalgar;Madrid;Spain;Apartment;Shared room;4;1.0;;25.0;1;30;345;80.0
42.0;Adelfas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;10.0;1;0;291;93.0
499.0;la Sagrada Família;Barcelona;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;128;
25.0;Embajadores;Madrid;Spain;Apartment;Private room;2;2.0;;15.0;1;5;273;100.0
54.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;20.0;2;10;2;87.0
60.0;Adelfas;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;;1;0;347;87.0
125.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;40.0;4;20;196;96.0
29.0;Argüelles;Madrid;Spain;House;Private room;1;0.0;;;1;0;281;
15.0;San Andrés;Madrid;Spain;Apartment;Private room;1;2.0;;;1;0;328;100.0
40.0;Lista;Madrid;Spain;Other;Entire home/apt;2;1.0;;20.0;1;15;342;90.0
89.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;5;2.0;;25.0;2;12;50;89.0
60.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;;1;0;28;60.0
50.0;Sol;Madrid;Spain;Condominium;Entire home/apt;2;1.0;100.0;30.0;1;0;323;87.0
40.0;Ibiza;Madrid;Spain;Apartment;Private room;1;2.0;;;1;0;365;
56.0;Bellas Vistas;Madrid;Spain;Apartment;Entire home/apt;1;2.0;;;1;0;355;
35.0;Cortes;Madrid;Spain;Apartment;Private room;1;3.0;200.0;30.0;1;0;95;
130.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;2.0;200.0;;2;10;303;100.0
125.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;400.0;25.0;1;0;285;99.0
50.0;Buttes-Montmartre;Paris;France;Apartment;Entire home/apt;4;1.0;;12.0;2;5;0;90.0
85.0;Sol;Madrid;Spain;Apartment;Private room;4;1.0;;20.0;3;0;322;89.0
39.0;Ciudad Universitaria;Madrid;Spain;Apartment;Private room;2;1.0;;15.0;1;25;178;80.0
41.0;Puerta del Angel;Madrid;Spain;Apartment;Entire home/apt;5;1.0;150.0;80.0;4;5;287;
55.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;;2;10;9;96.0
80.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;25.0;1;0;70;99.0
44.0;San Andrés;Madrid;Spain;Apartment;Entire home/apt;6;2.0;93.0;;2;12;27;94.0
50.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;15.0;1;0;208;91.0
95.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;45.0;1;0;89;
50.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;;1;0;280;100.0
84.0;Castellana;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;;1;0;0;
55.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;40.0;1;15;141;81.0
50.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;10;326;98.0
49.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;53;95.0
105.0;Provençals del Poblenou;Barcelona;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;17;
23.0;Embajadores;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;77;
95.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;;3;20;302;98.0
20.0;Palos de Moguer;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;44;97.0
50.0;Opañel;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;32;
310.0;Recoletos;Madrid;Spain;House;Entire home/apt;4;2.0;;250.0;1;0;273;
100.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;2.0;150.0;40.0;4;0;312;95.0
29.0;Frankfurter Allee Süd FK;Berlin;Germany;Apartment;Private room;1;1.5;;;1;0;0;90.0
28.0;Palacio;Madrid;Spain;Apartment;Private room;1;2.0;;;1;0;311;
55.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;15.0;1;0;125;90.0
75.0;Pacífico;Madrid;Spain;Apartment;Entire home/apt;5;1.0;100.0;;1;0;36;80.0
45.0;Justicia;Madrid;Spain;Condominium;Entire home/apt;2;1.0;;20.0;1;0;117;85.0
200.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;211;
160.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;6;1.0;300.0;50.0;4;10;120;95.0
76.0;Palma de Mallorca;Palma;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;201;96.0
50.0;Opéra;Paris;France;Apartment;Entire home/apt;2;1.0;600.0;60.0;2;8;0;100.0
260.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;10;3.0;400.0;70.0;6;20;284;77.0
200.0;Universidad;Madrid;Spain;Condominium;Entire home/apt;4;1.0;;90.0;1;0;357;
65.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;94.0;;2;10;232;95.0
70.0;Justicia;Madrid;Spain;Apartment;Shared room;2;1.0;200.0;35.0;2;35;325;
70.0;Prosperidad;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;30.0;1;0;322;96.0
180.0;Palacio;Madrid;Spain;House;Entire home/apt;6;2.0;400.0;60.0;4;20;136;99.0
75.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.5;360.0;50.0;2;15;120;96.0
20.0;Embajadores;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;85.0
42.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;2;1.0;200.0;10.0;1;0;309;86.0
79.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;15.0;1;0;17;98.0
68.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;30.0;2;15;307;93.0
23.0;Trafalgar;Madrid;Spain;Apartment;Private room;9;2.0;100.0;20.0;1;22;365;91.0
94.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;8;1.0;;30.0;2;20;75;88.0
60.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;40.0;2;30;349;92.0
65.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;10;219;73.0
55.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;25.0;2;18;286;93.0
50.0;Palos de Moguer;Madrid;Spain;Apartment;Private room;2;1.0;;25.0;1;0;165;95.0
40.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;200.0;8.0;1;0;70;98.0
60.0;Concepción;Madrid;Spain;Apartment;Entire home/apt;2;1.0;250.0;20.0;1;15;365;
35.0;Acacias;Madrid;Spain;Apartment;Private room;2;1.0;;5.0;1;10;82;100.0
49.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;35.0;1;10;119;90.0
30.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;6;
80.0;Justicia;Madrid;Spain;House;Entire home/apt;4;1.0;200.0;20.0;1;0;303;91.0
22.0;la Nova Esquerra de l'Eixample;Barcelona;Spain;Apartment;Private room;2;1.0;;;1;0;0;90.0
220.0;Castellana;Madrid;Spain;Apartment;Entire home/apt;10;3.0;500.0;50.0;6;15;161;100.0
58.0;Gaztambide;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;;2;5;1;96.0
28.0;Palomeras Bajas;Madrid;Spain;Apartment;Private room;1;2.0;;;1;0;365;
90.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;6;2.0;350.0;40.0;2;10;319;88.0
45.0;Casco Histórico de Barajas;Madrid;Spain;Condominium;Private room;2;0.5;;;1;15;157;96.0
30.0;Palacio;Madrid;Spain;Bed & Breakfast;Private room;2;2.0;;;1;10;150;94.0
28.0;Pacífico;Madrid;Spain;Apartment;Private room;2;1.0;;15.0;1;0;328;85.0
55.0;Lucero;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;30.0;2;10;280;
65.0;Castilla;Madrid;Spain;House;Entire home/apt;6;1.0;;;1;0;56;78.0
610.0;Calvià;Sol de Mallorca;Spain;Apartment;Entire home/apt;8;3.5;;260.0;1;0;365;
150.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;72.0;2;17;3;100.0
51.0;la Vila de Gràcia;Barcelona;Spain;Apartment;Entire home/apt;3;1.0;150.0;20.0;1;15;128;91.0
24.0;Embajadores;Madrid;Spain;Apartment;Private room;2;2.0;;10.0;1;15;326;94.0
70.0;Universidad;Madrid;Spain;House;Entire home/apt;2;1.0;150.0;20.0;2;20;280;91.0
20.0;Valdezarza;Madrid;Spain;Townhouse;Private room;2;1.0;100.0;10.0;1;0;152;
30.0;Arapiles;Madrid;Spain;Apartment;Private room;1;2.0;200.0;30.0;1;0;311;
39.0;Canillas;Madrid;Spain;Apartment;Private room;2;1.0;;;2;0;365;99.0
