Price;Neighbourhood Cleansed;City;Country;Property Type;Room Type;Accommodates;Bathrooms;Security Deposit;Cleaning Fee;Guests Included;Extra People;Amenities;Availability 365;Review Scores Rating
70.0;Sol;Madrid;Spain;Condominium;Entire home/apt;4;1.0;200.0;10.0;2;10;0;275;86.0
52.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;;1;0;0;33;94.0
30.0;Almenara;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;0;28;100.0
50.0;Cortes;Madrid;Spain;Apartment;Private room;2;2.0;;;1;0;0;358;93.0
75.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;2;20;0;161;100.0
19.0;Valverde;Madrid;Spain;Apartment;Private room;1;1.0;;;2;5;0;216;97.0
80.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;1.0;200.0;15.0;4;20;0;178;100.0
49.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;;1;0;0;313;89.0
42.0;San Juan Bautista;Madrid;Spain;Condominium;Private room;2;1.0;;;1;0;1;125;80.0
92.0;Landstra§e;Wien;Austria;Apartment;Entire home/apt;6;2.0;;39.0;2;9;0;176;86.0
45.0;Tollcross;Edinburgh;United Kingdom;Apartment;Private room;2;1.5;;5.0;1;5;0;16;93.0
85.0;Guindalera;Madrid;Spain;Apartment;Entire home/apt;9;1.5;150.0;30.0;3;20;0;359;70.0
15.0;Canillas;Motilla del Palancar;Spain;Apartment;Private room;2;1.0;;;1;10;0;126;93.0
49.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;10.0;1;10;0;119;91.0
90.0;Rios Rosas;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;0;364;
50.0;Puerta del Angel;Madrid;Spain;Bed & Breakfast;Entire home/apt;11;1.0;;;2;5;1;201;91.0
60.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.5;150.0;30.0;2;15;0;145;93.0
25.0;Chopera;Madrid;Spain;Apartment;Private room;2;1.0;;;1;5;0;111;100.0
50.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;30.0;1;0;0;9;100.0
90.0;La Paz;Madrid;Spain;Apartment;Entire home/apt;5;2.0;;;1;0;0;8;100.0
722.0;Casco Histórico de Vallecas;马德里;Spain;Apartment;Private room;2;1.0;;;1;0;0;365;
50.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;30.0;2;33;0;0;95.0
29.0;Portazgo;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;0;
20.0;Ambroz;Madrid;Spain;Apartment;Private room;3;1.0;;;1;12;0;250;
404.0;Mirasierra;马德里;Spain;House;Private room;2;1.0;;;1;0;0;180;
45.0;Lista;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;0;97;
42.0;Gaztambide;Madrid;Spain;Apartment;Private room;6;2.0;200.0;;1;35;0;364;
49.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;15.0;2;15;0;119;91.0
70.0;Kantstraße;Berlin;Germany;Apartment;Entire home/apt;2;1.0;150.0;30.0;3;0;0;340;95.0
70.0;Ibiza;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;45.0;2;15;0;319;94.0
65.0;Ciudad Jardín;Madrid;Spain;Apartment;Entire home/apt;4;1.0;120.0;;2;15;0;216;93.0
28.0;Gaztambide;Madrid;Spain;Apartment;Private room;1;1.0;100.0;;1;10;0;363;83.0
40.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;;2;10;0;353;89.0
19.0;Palos de Moguer;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;343;93.0
90.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;5;2.0;200.0;50.0;4;20;0;322;98.0
231.0;Trafalgar;Madrid;Spain;House;Entire home/apt;2;1.0;;150.0;1;0;0;365;
39.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;35.0;1;10;0;104;90.0
17.0;Cuatro Caminos;Madrid;Spain;Apartment;Entire home/apt;2;2.0;;;1;0;0;62;98.0
110.0;Goya;Madrid;Spain;Apartment;Entire home/apt;4;2.0;300.0;36.0;1;0;0;117;95.0
79.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;0;348;
298.0;Alcúdia;Alcúdia;Spain;House;Entire home/apt;10;4.0;;;1;0;1;182;
79.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;150.0;30.0;2;12;0;290;
65.0;San Fernando;San Fernando;United States;House;Private room;3;1.0;;25.0;1;0;0;122;96.0
30.0;Trafalgar;Madrid;Spain;Apartment;Private room;2;2.0;;;1;0;0;355;100.0
70.0;Timón;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;177;
80.0;Almagro;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;35.0;4;10;0;264;97.0
65.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;10;0;220;100.0
22.0;Palacio;Madrid;Spain;Apartment;Private room;1;2.0;;15.0;1;5;0;273;
68.0;Argüelles;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;36.0;2;15;0;148;95.0
63.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;20.0;3;10;0;32;78.0
32.0;Mirasierra;Madrid;Spain;Chalet;Private room;2;5.0;;;1;17;0;365;65.0
30.0;Universidad;Madrid;Spain;House;Private room;1;1.5;;;1;0;0;311;50.0
20.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;1;7;0;346;79.0
60.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;30.0;1;0;0;311;100.0
25.0;Goya;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;153;96.0
40.0;Vista Alegre;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;20.0;1;0;0;11;
30.0;San Fermín;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;;10.0;1;0;1;0;
45.0;Almenara;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;0;0;
105.0;Ciudad Jardín;Madrid;Spain;Loft;Private room;4;1.0;188.0;;1;0;0;364;
60.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;5;1.0;150.0;20.0;2;13;0;294;87.0
58.0;Bellas Vistas;Madrid;Spain;House;Entire home/apt;6;1.0;;15.0;4;0;0;199;83.0
170.0;Sol;Madrid;Spain;Apartment;Entire home/apt;8;2.0;250.0;80.0;6;20;0;252;94.0
99.0;Sol;Madrid;Spain;House;Entire home/apt;8;1.5;;30.0;4;25;0;307;88.0
26.0;San Pascual;madrid;Spain;Apartment;Private room;2;1.0;;;1;20;0;180;93.0
100.0;Colina;Madrid;Spain;House;Entire home/apt;5;2.0;300.0;30.0;2;15;1;36;100.0
40.0;Acacias;Madrid;Spain;House;Private room;2;1.0;;;1;0;1;0;95.0
28.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;150.0;10.0;1;15;0;361;87.0
260.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;250.0;1;0;0;311;100.0
65.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;1.0;200.0;;2;15;0;215;92.0
64.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;1.0;400.0;60.0;1;10;0;65;
60.0;Lake Balboa;Los Angeles;United States;Apartment;Entire home/apt;2;1.0;;;1;0;0;241;91.0
35.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.5;;;1;20;0;356;93.0
32.0;Arapiles;Madrid;Spain;Apartment;Private room;2;2.0;;10.0;1;0;0;356;70.0
35.0;Prosperidad;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;363;98.0
185.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;5;2.0;300.0;95.0;4;15;0;0;96.0
75.0;San Juan Bautista;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;30.0;1;0;0;304;83.0
80.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;10.0;2;10;0;139;96.0
70.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;5;1.0;100.0;30.0;2;15;0;278;92.0
33.0;Gaztambide;Madrid;Spain;Apartment;Private room;1;1.0;;15.0;1;0;0;68;
21.0;Vinateros;Madrid;Spain;Other;Private room;1;1.0;;;1;0;0;166;97.0
140.0;Vinateros;Madrid;Spain;Apartment;Entire home/apt;8;2.0;100.0;50.0;8;20;0;297;95.0
70.0;Trafalgar;Madrid;Spain;Condominium;Shared room;2;1.0;;;1;0;0;365;
45.0;San Isidro;Madrid;Spain;Apartment;Private room;2;1.0;88.0;30.0;1;0;0;365;
49.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;1.0;200.0;20.0;2;20;0;141;96.0
597.0;Yau Tsim Mong;Tsim Sha Tsui;Hong Kong;Apartment;Private room;2;1.0;;;1;150;0;362;96.0
20.0;Media Legua;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;362;80.0
63.0;Palacio;Madrid;Spain;Guesthouse;Private room;3;0.0;;;1;0;0;333;
20.0;Delicias;Madrid;Spain;Apartment;Private room;3;1.0;;;1;0;0;0;
81.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;100.0;25.0;2;5;0;133;98.0
49.0;Delicias;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;283;94.0
26.0;Goya;Madrid;Spain;Apartment;Private room;2;1.0;;5.0;1;10;0;11;92.0
35.0;Ciudad Universitaria;Madrid;Spain;Apartment;Private room;1;1.0;;5.0;1;35;0;342;100.0
30.0;Recoletos;Madrid;Spain;Apartment;Private room;2;3.0;;20.0;1;10;0;326;96.0
30.0;Arapiles;Madrid;Spain;Apartment;Private room;2;1.0;;;1;10;0;365;
46.0;Ménilmontant;Paris;France;Apartment;Entire home/apt;3;1.5;;30.0;1;0;0;276;
57.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;12.0;2;0;0;135;97.0
250.0;Puerta Bonita;Madrid;Spain;Loft;Entire home/apt;6;2.0;800.0;40.0;1;0;0;89;
35.0;Rixdorf;Berlin;Germany;Apartment;Entire home/apt;2;1.0;;;1;0;0;35;
50.0;Fuente del Berro;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;25.0;1;0;0;47;95.0
58.0;Gaztambide;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;;2;5;0;1;96.0
100.0;Palacio;Madrid;Spain;Condominium;Entire home/apt;7;1.0;100.0;20.0;4;25;0;63;95.0
46.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;30.0;2;0;0;254;91.0
81.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;120.0;25.0;2;11;0;148;100.0
59.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;5;1.0;150.0;30.0;2;15;0;333;77.0
35.0;Piovera;Madrid;Spain;Other;Private room;1;1.0;100.0;10.0;1;0;1;244;100.0
15.0;Amposta;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;331;
99.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;45.0;2;25;0;97;
75.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;25.0;1;0;0;365;
33.0;Casco Histórico de Vicálvaro;Madrid;Spain;House;Private room;1;2.0;;;1;0;0;180;
100.0;Downtown;Los Angeles;United States;Apartment;Private room;2;1.0;100.0;10.0;1;35;1;232;78.0
68.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;35.0;1;30;0;346;90.0
80.0;Comillas;Madrid;Spain;Bed & Breakfast;Entire home/apt;7;1.0;;25.0;2;10;0;82;82.0
30.0;Palacio;Madrid;Spain;Apartment;Private room;2;2.0;90.0;;1;8;0;0;
39.0;Palomas;Madrid;Spain;House;Entire home/apt;4;1.0;;;1;15;0;49;94.0
150.0;Lambeth;London;United Kingdom;Apartment;Private room;2;;;;1;50;0;0;
35.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;1;10;0;355;97.0
54.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;30.0;2;20;0;316;99.0
29.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.5;;;1;0;0;258;88.0
31.0;Sol;Madrid;Spain;Apartment;Private room;1;3.0;200.0;30.0;1;0;0;310;
130.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;4;2.0;;;2;15;0;75;98.0
84.0;Vaugirard;Paris;France;Apartment;Private room;2;1.0;900.0;;1;9;0;79;98.0
30.0;Lista;Madrid;Spain;Condominium;Private room;1;1.0;;;1;0;0;136;100.0
145.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;8;1.0;;;1;0;0;249;100.0
70.0;Media Legua;Madrid;Spain;Apartment;Entire home/apt;4;1.5;80.0;25.0;1;0;0;320;88.0
29.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;37.0;1;0;0;163;74.0
75.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;30.0;3;20;0;338;94.0
55.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;400.0;20.0;2;10;0;307;91.0
87.0;la Vila de Gràcia;Barcelona;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;0;2;80.0
51.0;Embajadores;Madrid;Spain;House;Entire home/apt;2;1.0;100.0;25.0;1;0;0;285;98.0
110.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;300.0;40.0;2;20;0;182;95.0
110.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;96.0;30.0;2;15;0;312;94.0
50.0;Bellas Vistas;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;20.0;1;20;0;64;
29.0;Costillares;Madrid;Spain;Apartment;Private room;2;1.0;87.0;8.0;1;20;0;219;100.0
127.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;4;2.0;250.0;30.0;4;35;0;0;93.0
24.0;Puerta del Angel;Madrid;Spain;Bed & Breakfast;Private room;4;1.0;;;2;5;1;19;97.0
110.0;Goya;Madrid;Spain;Apartment;Entire home/apt;4;3.0;300.0;65.0;4;10;0;313;91.0
25.0;Gaztambide;Madrid;Spain;House;Private room;1;1.0;;10.0;1;0;0;310;100.0
69.0;Recoletos;Madrid;Spain;Apartment;Entire home/apt;4;1.0;299.0;59.0;2;19;0;318;97.0
380.0;Goya;Madrid;Spain;Apartment;Entire home/apt;6;2.0;600.0;;1;0;0;87;
60.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;10.0;1;0;0;70;84.0
16.0;Los Rosales;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;338;99.0
60.0;Aluche;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;0;126;91.0
30.0;Delicias;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;10.0;1;10;0;340;
45.0;Berruguete;Madrid;Spain;Apartment;Entire home/apt;3;1.0;95.0;;1;0;0;249;90.0
60.0;Justicia;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;;20.0;1;0;0;364;92.0
65.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;125.0;25.0;2;10;0;335;96.0
125.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;1.5;;;2;20;0;0;
30.0;Vallehermoso;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;0;313;90.0
120.0;Niño Jesús;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;30.0;4;10;0;352;97.0
25.0;Embajadores;Madrid;Spain;Apartment;Private room;2;1.0;;5.0;1;5;0;344;
19.0;Castellana;Madrid;Spain;Apartment;Private room;1;1.0;100.0;30.0;1;10;0;0;87.0
38.0;Embajadores;Madrid;Spain;Apartment;Shared room;2;1.0;;5.0;1;9;0;33;
21.0;Embajadores;Madrid;Spain;Apartment;Private room;4;1.0;;;1;24;0;0;92.0
150.0;Ciudad Universitaria;Madrid;Spain;Villa;Entire home/apt;4;1.5;;;1;0;0;188;
62.0;Justicia;Madrid;Spain;Apartment;Private room;3;1.0;;10.0;1;30;0;299;93.0
60.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;30.0;2;5;0;119;94.0
84.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;50.0;1;20;0;129;84.0
55.0;Castellana;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;40.0;1;0;0;280;96.0
138.0;Sol;Madrid;Spain;Apartment;Entire home/apt;8;2.0;150.0;50.0;2;20;0;0;91.0
19.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;22;91.0
55.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;20.0;1;0;0;291;93.0
39.0;Goya;Madrid;Spain;Apartment;Private room;2;1.0;;;2;20;0;0;
299.0;la Dreta de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;0;0;
25.0;Ventas;Madrid;Spain;Bed & Breakfast;Private room;1;1.0;;;1;0;0;365;100.0
30.0;Estrella;Madrid;Spain;Apartment;Private room;2;2.0;;;1;7;0;157;
45.0;Almagro;Madrid;Spain;Bed & Breakfast;Private room;3;6.0;85.0;;1;45;0;96;
25.0;Embajadores;Madrid;Spain;Condominium;Private room;1;2.0;;;1;0;0;299;
74.0;Pilar;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;;1;0;1;0;
90.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;6;2.0;350.0;40.0;2;10;0;319;88.0
115.0;El Viso;Madrid;Spain;Apartment;Entire home/apt;8;2.0;300.0;55.0;2;14;0;327;94.0
140.0;Puerta Bonita;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;50.0;1;0;0;355;
45.0;Universidad;Madrid;Spain;Apartment;Private room;1;1.0;;5.0;1;15;0;0;100.0
85.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;3;1.0;150.0;40.0;2;20;0;312;
35.0;Embajadores;Madrid;Spain;Apartment;Private room;2;2.0;;;1;25;0;357;98.0
128.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;6;2.0;90.0;25.0;3;20;0;281;97.0
50.0;San Diego;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;5;0;8;100.0
39.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;20.0;1;0;0;60;90.0
30.0;Reuilly;Paris;France;Bed & Breakfast;Private room;1;1.0;;;1;0;0;0;100.0
25.0;San Isidro;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;0;0;100.0
45.0;Palacio;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;2;20;0;347;81.0
54.0;Numancia;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;;1;0;0;335;87.0
87.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;35.0;3;8;0;138;90.0
95.0;Capitol Hill, Lincoln Park;Washington;United States;House;Entire home/apt;4;1.0;;35.0;1;0;0;136;97.0
55.0;la Vila de Gràcia;Barcelona;Spain;Apartment;Entire home/apt;4;1.0;250.0;75.0;2;7;0;259;97.0
35.0;Chopera;Madrid;Spain;Apartment;Private room;2;2.0;;10.0;1;0;0;41;98.0
140.0;Sol;Madrid;Spain;Apartment;Entire home/apt;5;2.0;200.0;60.0;5;0;0;259;95.0
42.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;3;1.0;;25.0;2;0;0;304;81.0
22.0;Prosperidad;Madrid;Spain;Apartment;Private room;1;1.5;;;1;0;0;0;90.0
50.0;Palacio;Madrid;Spain;Condominium;Private room;2;2.0;100.0;20.0;1;25;0;365;
46.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;20.0;1;0;0;9;98.0
90.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;15.0;2;15;0;263;100.0
192.0;Palacio;Madrid;Spain;Condominium;Entire home/apt;5;3.0;200.0;73.0;2;12;0;59;80.0
35.0;Sol;Madrid;Spain;Bed & Breakfast;Private room;2;1.0;400.0;;1;25;0;0;
69.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;6;1.0;;25.0;2;10;0;109;93.0
23.0;Chopera;Madrid;Spain;Apartment;Private room;2;1.0;;;1;5;0;137;90.0
60.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;20.0;1;0;0;283;
12.0;Los Rosales;Madrid;Spain;Dorm;Shared room;2;1.5;;;1;10;0;242;89.0
80.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;40.0;2;10;0;324;89.0
49.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;30.0;3;0;0;36;98.0
100.0;Adelfas;Madrid;Spain;Apartment;Entire home/apt;8;2.0;990.0;100.0;2;20;0;283;
27.0;Cortes;Madrid;Spain;Apartment;Private room;2;2.0;;5.0;1;5;0;245;98.0
35.0;Rios Rosas;Madrid;Spain;Apartment;Private room;1;0.0;;;1;0;0;0;
15.0;Opañel;Madrid;Spain;Apartment;Private room;1;1.0;;;1;5;0;47;
54.0;Hispanoamérica;Madrid;Spain;Loft;Entire home/apt;4;1.0;;30.0;1;10;0;310;83.0
94.0;la Dreta de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;6;1.0;;;1;0;0;0;20.0
27.0;Palos de Moguer;Madrid;Spain;Apartment;Private room;2;1.0;;;1;0;0;279;98.0
60.0;Cortes;Madrid;Spain;Apartment;Entire home/apt;6;1.0;150.0;30.0;2;30;0;276;88.0
70.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;200.0;30.0;2;8;0;13;94.0
84.0;Jerónimos;Madrid;Spain;House;Private room;2;1.0;;50.0;1;50;0;365;80.0
87.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;300.0;39.0;2;12;0;94;94.0
130.0;Sol;Madrid;Spain;Apartment;Entire home/apt;6;2.0;300.0;40.0;4;20;0;165;95.0
75.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;300.0;40.0;2;20;0;323;96.0
33.0;Valverde;Madrid;Spain;Apartment;Private room;4;1.0;;5.0;2;17;0;337;97.0
40.0;Cortes;Madrid;Spain;Loft;Entire home/apt;2;1.0;200.0;15.0;1;10;0;311;86.0
75.0;East Riverside;New Orleans;United States;House;Private room;4;1.0;200.0;25.0;2;50;0;85;93.0
31.0;Justicia;Madrid;Spain;House;Private room;2;1.0;;10.0;1;10;0;346;90.0
250.0;l'Antiga Esquerra de l'Eixample;Barcelona;Spain;Apartment;Entire home/apt;12;2.0;;60.0;8;15;0;146;91.0
140.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;365;100.0
150.0;Cuatro Caminos;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;;1;0;0;215;90.0
218.0;Adams;Seattle;United States;House;Entire home/apt;7;4.0;750.0;300.0;4;15;0;365;
35.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.0;;;1;30;0;82;97.0
50.0;Guindalera;Madrid;Spain;Apartment;Entire home/apt;4;1.0;100.0;40.0;4;30;0;129;
110.0;Palacio;Madrid;Spain;Other;Private room;4;1.0;;;1;0;0;176;
36.0;Cortes;Madrid;Spain;House;Private room;2;1.0;;;2;0;0;40;94.0
25.0;Concepción;Madrid;Spain;Bed & Breakfast;Private room;1;1.0;;;1;0;0;357;100.0
65.0;Gaztambide;Madrid;Spain;Apartment;Entire home/apt;2;1.0;95.0;12.0;1;0;0;347;93.0
100.0;Sol;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;1;0;0;301;80.0
200.0;Hispanoamérica;Madrid;Spain;Apartment;Entire home/apt;6;2.0;500.0;;1;50;0;365;80.0
30.0;Canillas;Madrid;Spain;Apartment;Private room;2;1.0;;10.0;1;12;0;279;97.0
59.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;2;1.0;200.0;;1;0;0;113;100.0
29.0;Argüelles;Madrid;Spain;House;Private room;1;1.0;;;1;0;0;0;
50.0;Arapiles;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;;1;0;0;269;80.0
20.0;Lucero;Madrid;Spain;Apartment;Private room;3;2.0;;10.0;1;7;0;356;
160.0;Beverly Hills;Beverly Hills;United States;Apartment;Entire home/apt;2;1.0;300.0;55.0;1;0;0;22;98.0
120.0;Acacias;Madrid;Spain;Apartment;Entire home/apt;5;2.0;;30.0;4;20;1;301;95.0
15.0;San Andrés;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;0;
20.0;Alameda de Osuna;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;1;365;100.0
370.0;Alcúdia;Alcúdia;Spain;House;Entire home/apt;8;3.0;;;1;0;1;309;100.0
77.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;2;1.0;80.0;30.0;1;0;0;218;91.0
35.0;Arapiles;Madrid;Spain;House;Private room;6;2.0;;10.0;2;20;0;347;
15.0;Universidad;Madrid;Spain;Apartment;Shared room;1;1.0;;;1;0;0;365;80.0
55.0;Universidad;Madrid;Spain;Apartment;Entire home/apt;4;1.0;150.0;20.0;2;5;0;135;98.0
20.0;Fuente del Berro;Madrid;Spain;Bed & Breakfast;Shared room;1;1.0;;;1;0;0;0;80.0
70.0;Entrevías;Madrid;Spain;Bed & Breakfast;Private room;1;1.0;;;1;0;0;365;
80.0;Almagro;Madrid;Spain;House;Entire home/apt;4;2.0;;20.0;1;0;0;159;98.0
50.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;;2;10;0;288;93.0
48.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;2;1.0;100.0;;2;0;0;313;88.0
50.0;Buttes-Montmartre;Paris;France;Apartment;Entire home/apt;4;1.0;;12.0;2;5;0;0;90.0
60.0;Sol;Madrid;Spain;Apartment;Entire home/apt;2;1.0;;25.0;1;0;0;287;93.0
114.0;Trafalgar;Madrid;Spain;Apartment;Entire home/apt;6;1.0;100.0;48.0;6;30;0;316;94.0
60.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;2;1.0;150.0;30.0;1;0;0;279;97.0
46.0;Sol;Madrid;Spain;Apartment;Private room;2;1.0;90.0;;1;0;0;169;97.0
30.0;Fontarrón;Madrid;Spain;Apartment;Private room;1;1.0;;;1;0;0;365;
18.0;Guindalera;Madrid;Spain;Apartment;Private room;2;1.0;;;1;18;0;281;95.0
69.0;Embajadores;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;20.0;1;0;0;282;96.0
29.0;Embajadores;Madrid;Spain;Apartment;Private room;1;1.0;;;1;10;0;168;96.0
80.0;Sol;Madrid;Spain;Apartment;Entire home/apt;5;1.0;;25.0;3;15;0;27;100.0
45.0;Universidad;Madrid;Spain;Apartment;Private room;2;1.5;;;1;15;0;359;91.0
20.0;Lucero;Madrid;Spain;Apartment;Private room;2;2.0;;10.0;1;10;0;344;
69.0;Palacio;Madrid;Spain;Apartment;Entire home/apt;4;1.0;;15.0;2;10;0;342;90.0
30.0;Delicias;Madrid;Spain;House;Private room;1;1.0;;;1;0;0;295;100.0
71.0;Palos de Moguer;Madrid;Spain;Apartment;Entire home/apt;6;2.0;400.0;85.0;4;10;0;113;100.0
59.0;Embajadores;Madrid;Spain;Condominium;Entire home/apt;4;1.0;;20.0;2;10;0;92;90.0
82.0;Justicia;Madrid;Spain;Apartment;Entire home/apt;4;1.0;250.0;15.0;2;5;0;275;97.0
